,temperature_2m_mean,wind_direction_10m_dominant,precipitation_sum,flood_event,precipitation_sum_lag_1d,temperature_2m_mean_lag_1d,precipitation_sum_lag_2d,temperature_2m_mean_lag_2d,precipitation_sum_lag_3d,temperature_2m_mean_lag_3d,precipitation_sum_rolling_3d,precipitation_sum_rolling_7d,month,day_of_week,day_of_year,week_of_year,is_heavy_rain_today,is_heavy_rain_lag_1d,is_very_heavy_rain_lag_1d,is_3d_rolling_sum_high
2024-05-23,26.998944743623696,49,8.06770707232593,0,61.76688847950148,26.016191024435503,42.20749674597297,29.690929625943777,3.520731029808548,24.331734860046396,107.49511625528305,267.6569234953564,5,3,144,21,0,0,0,0
2024-05-24,26.789694405651883,236,37.915414858114566,0,8.06770707232593,26.998944743623696,61.76688847950148,26.016191024435503,42.20749674597297,29.690929625943777,112.04209229780042,237.16490577923923,5,4,145,21,0,0,0,0
2024-05-25,27.30490724242236,294,0.1462617256807075,0,37.915414858114566,26.789694405651883,8.06770707232593,26.998944743623696,61.76688847950148,26.016191024435503,107.75001040994202,244.52044797022694,5,5,146,21,0,0,0,0
2024-05-26,29.33952894339713,172,65.14987969692197,0,0.1462617256807075,27.30490724242236,37.915414858114566,26.789694405651883,8.06770707232593,26.998944743623696,46.12938365612125,182.18081701220976,5,6,147,21,0,0,0,0
2024-05-27,28.612893419500192,54,39.05193089686904,0,65.14987969692197,29.33952894339713,0.1462617256807075,27.30490724242236,37.915414858114566,26.789694405651883,103.21155628071729,218.77437960832614,5,0,148,22,0,0,0,0
2024-05-28,28.169680055328374,132,39.2087704965917,0,39.05193089686904,28.612893419500192,65.14987969692197,29.33952894339713,0.1462617256807075,27.30490724242236,104.34807231947175,254.30557947538662,5,1,149,22,0,0,0,0
2024-05-29,29.770265533465864,4,64.676761553357,0,39.2087704965917,28.169680055328374,39.05193089686904,28.612893419500192,65.14987969692197,29.33952894339713,143.41058109038275,251.30685322600533,5,2,150,22,0,0,0,0
2024-05-30,29.415655614842603,30,60.512681836612245,0,64.676761553357,29.770265533465864,39.2087704965917,28.169680055328374,39.05193089686904,28.612893419500192,142.9374629468178,254.21672629986088,5,3,151,22,0,0,0,0
2024-05-31,24.909799807180015,193,3.4392731936605223,0,60.512681836612245,29.415655614842603,64.676761553357,29.770265533465864,39.2087704965917,28.169680055328374,164.398213886561,306.6617010641472,5,4,152,22,0,0,0,1
2024-06-01,29.21476923707475,81,11.918977744336178,0,3.4392731936605223,24.909799807180015,60.512681836612245,29.415655614842603,64.676761553357,29.770265533465864,128.6287165836298,272.18555939969315,6,5,153,22,0,0,0,0
2024-06-02,26.421848945438217,17,61.43015866412095,0,11.918977744336178,29.21476923707475,3.4392731936605223,24.909799807180015,60.512681836612245,29.415655614842603,75.87093277460899,283.9582754183486,6,6,154,22,0,0,0,0
2024-06-03,24.01322273523644,4,17.024259929687222,0,61.43015866412095,26.421848945438217,11.918977744336178,29.21476923707475,3.4392731936605223,24.909799807180015,76.7884096021177,280.2385543855476,6,0,155,23,0,0,0,0
2024-06-04,26.021143787072987,120,67.35321263841924,0,17.024259929687222,24.01322273523644,61.43015866412095,26.421848945438217,11.918977744336178,29.21476923707475,90.37339633814439,258.21088341836577,6,1,156,23,0,0,0,0
2024-06-05,29.580057836446368,307,69.94650116571887,0,67.35321263841924,26.021143787072987,17.024259929687222,24.01322273523644,61.43015866412095,26.421848945438217,145.80763123222744,286.35532556019336,6,2,157,23,0,0,0,0
2024-06-06,25.618393487666967,292,37.03397307624108,0,69.94650116571887,29.580057836446368,67.35321263841924,26.021143787072987,17.024259929687222,24.01322273523644,154.32397373382537,291.6250651725552,6,3,158,23,0,0,0,1
2024-06-07,27.69976145065314,217,66.41766284643774,0,37.03397307624108,25.618393487666967,69.94650116571887,29.580057836446368,67.35321263841924,26.021143787072987,174.33368688037922,268.14635641218405,6,4,159,23,0,0,0,1
2024-06-08,25.363580124146075,354,15.007417516470404,0,66.41766284643774,27.69976145065314,37.03397307624108,25.618393487666967,69.94650116571887,29.580057836446368,173.39813708839773,331.12474606496124,6,5,160,23,0,0,0,1
2024-06-09,25.435048587934595,261,30.405856042286334,0,15.007417516470404,25.363580124146075,66.41766284643774,27.69976145065314,37.03397307624108,25.618393487666967,118.45905343914927,334.2131858370955,6,6,161,23,0,0,0,0
2024-06-10,32.73180237674723,231,57.930856481538704,0,30.405856042286334,25.435048587934595,15.007417516470404,25.363580124146075,66.41766284643774,27.69976145065314,111.83093640519452,303.18888321526083,6,0,162,24,0,0,0,0
2024-06-11,26.440640610732395,276,8.891578446209836,0,57.930856481538704,32.73180237674723,30.405856042286334,25.435048587934595,15.007417516470404,25.363580124146075,103.34413004029548,344.09547976711235,6,1,163,24,0,0,0,0
2024-06-12,28.381468889748145,180,19.10086579058076,0,8.891578446209836,26.440640610732395,57.930856481538704,32.73180237674723,30.405856042286334,25.435048587934595,97.2282909700349,285.6338455749029,6,2,164,24,0,0,0,0
2024-06-13,25.728761930025378,345,29.92170554646627,0,19.10086579058076,28.381468889748145,8.891578446209836,26.440640610732395,57.930856481538704,32.73180237674723,85.92330071832933,234.78821019976482,6,3,165,24,0,0,0,0
2024-06-14,30.50144000421791,205,24.88427056541672,0,29.92170554646627,25.728761930025378,19.10086579058076,28.381468889748145,8.891578446209836,26.440640610732395,57.91414978325691,227.67594266999004,6,4,166,24,0,0,0,0
2024-06-15,28.740299607970186,172,44.00355425165299,0,24.88427056541672,30.50144000421791,29.92170554646627,25.728761930025378,19.10086579058076,28.381468889748145,73.9068419024638,186.14255038896903,6,5,167,24,0,0,0,0
2024-06-16,31.682495799232164,300,49.00307986250539,0,44.00355425165299,28.740299607970186,24.88427056541672,30.50144000421791,29.92170554646627,25.728761930025378,98.80953036353603,215.1386871241516,6,6,168,24,0,0,0,0
2024-06-17,30.06249214884973,9,63.383527871379464,0,49.00307986250539,31.682495799232164,44.00355425165299,28.740299607970186,24.88427056541672,30.50144000421791,117.89090467957514,233.73591094437066,6,0,169,25,0,0,0,0
2024-06-18,29.513569162626027,136,164.20321265878096,0,63.383527871379464,30.06249214884973,49.00307986250539,31.682495799232164,44.00355425165299,28.740299607970186,156.3901619855379,239.1885823342114,6,1,170,25,1,0,0,1
2024-06-19,26.782262823829264,353,24.031288004750778,0,164.20321265878096,29.513569162626027,63.383527871379464,30.06249214884973,49.00307986250539,31.682495799232164,276.58982039266584,394.5002165467825,6,2,171,25,0,1,1,1
2024-06-20,28.753097453935773,358,50.28226181556186,0,24.031288004750778,26.782262823829264,164.20321265878096,29.513569162626027,63.383527871379464,30.06249214884973,251.61802853491122,399.4306387609525,6,3,172,25,0,0,0,1
2024-06-21,28.202580456071644,333,54.902304273992314,0,50.28226181556186,28.753097453935773,24.031288004750778,26.782262823829264,164.20321265878096,29.513569162626027,238.51676247909361,419.79119503004813,6,4,173,25,0,0,0,1
2024-06-22,28.96839879447855,57,46.437960420026656,0,54.902304273992314,28.202580456071644,50.28226181556186,28.753097453935773,24.031288004750778,26.782262823829264,129.21585409430497,449.80922873862374,6,5,174,25,0,0,0,0
2024-06-23,27.851011274137164,31,63.732488438243614,0,46.437960420026656,28.96839879447855,54.902304273992314,28.202580456071644,50.28226181556186,28.753097453935773,151.62252650958087,452.2436349069974,6,6,175,25,0,0,0,1
2024-06-24,29.63776870107015,2,69.11743670418326,0,63.732488438243614,27.851011274137164,46.437960420026656,28.96839879447855,54.902304273992314,28.202580456071644,165.07275313226262,466.97304348273565,6,0,176,26,0,0,0,1
2024-06-25,29.34618686620139,278,36.23880117619338,0,69.11743670418326,29.63776870107015,63.732488438243614,27.851011274137164,46.437960420026656,28.96839879447855,179.28788556245354,472.7069523155394,6,1,177,26,0,0,0,1
2024-06-26,29.883592842101887,229,35.98167215185796,0,36.23880117619338,29.34618686620139,69.11743670418326,29.63776870107015,63.732488438243614,27.851011274137164,169.08872631862027,344.7425408329518,6,2,178,26,0,0,0,1
2024-06-27,34.28506852834414,352,52.48183504566135,0,35.98167215185796,29.883592842101887,36.23880117619338,29.34618686620139,69.11743670418326,29.63776870107015,141.33791003223462,356.692924980059,6,3,179,26,0,0,0,0
2024-06-28,30.13060959306307,278,42.94913615423102,0,52.48183504566135,34.28506852834414,35.98167215185796,29.883592842101887,36.23880117619338,29.34618686620139,124.70230837371271,358.89249821015846,6,4,180,26,0,0,0,0
2024-06-29,29.329206445646527,236,25.90400420753079,0,42.94913615423102,30.13060959306307,52.48183504566135,34.28506852834414,35.98167215185796,29.883592842101887,131.41264335175035,346.93933009039716,6,5,181,26,0,0,0,0
2024-06-30,29.032662505032505,9,40.74938093050732,0,25.90400420753079,29.329206445646527,42.94913615423102,30.13060959306307,52.48183504566135,34.28506852834414,121.33497540742317,326.4053738779013,6,6,182,26,0,0,0,0
2024-07-01,30.12315392870238,228,40.541639296735795,0,40.74938093050732,29.032662505032505,25.90400420753079,29.329206445646527,42.94913615423102,30.13060959306307,109.60252129226916,303.422266370165,7,0,183,27,0,0,0,0
2024-07-02,30.973268657746175,90,38.89802486662562,0,40.541639296735795,30.12315392870238,40.74938093050732,29.032662505032505,25.90400420753079,29.329206445646527,107.19502443477394,274.84646896271755,7,1,184,27,0,0,0,0
2024-07-03,31.275181069228815,128,27.175335485307226,0,38.89802486662562,30.973268657746175,40.541639296735795,30.12315392870238,40.74938093050732,29.032662505032505,120.18904509386876,277.5056926531498,7,2,185,27,0,0,0,0
2024-07-04,30.518017181362907,237,62.522017126282066,0,27.175335485307226,31.275181069228815,38.89802486662562,30.973268657746175,40.541639296735795,30.12315392870238,106.61499964866867,268.6993559865991,7,3,186,27,0,0,0,0
2024-07-05,33.54248309297598,17,61.432557770892956,0,62.522017126282066,30.518017181362907,27.175335485307226,31.275181069228815,38.89802486662562,30.973268657746175,128.59537747821494,278.73953806721977,7,4,187,27,0,0,0,0
2024-07-06,25.491656135012317,309,45.74822712263801,0,61.432557770892956,33.54248309297598,62.522017126282066,30.518017181362907,27.175335485307226,31.275181069228815,151.12991038248228,297.2229596838817,7,5,188,27,0,0,0,1
2024-07-07,27.34274680947949,170,25.579739397656606,0,45.74822712263801,25.491656135012317,61.432557770892956,33.54248309297598,62.522017126282066,30.518017181362907,169.70280201981308,317.06718259898895,7,6,189,27,0,0,0,1
2024-07-08,29.68788025170206,162,126.99671856268742,0,25.579739397656606,27.34274680947949,45.74822712263801,25.491656135012317,61.432557770892956,33.54248309297598,132.7605242911876,301.8975410661382,7,0,190,28,1,0,0,0
2024-07-09,31.091956783955695,59,58.932774030248574,0,126.99671856268742,29.68788025170206,25.579739397656606,27.34274680947949,45.74822712263801,25.491656135012317,198.32468508298206,388.3526203320898,7,1,191,28,0,1,1,1
2024-07-10,31.449041118466365,54,36.56265940128917,0,58.932774030248574,31.091956783955695,126.99671856268742,29.68788025170206,25.579739397656606,27.34274680947949,211.50923199059264,408.38736949571285,7,2,192,28,0,0,0,1
2024-07-11,30.731331108702143,290,45.46987181288457,0,36.56265940128917,31.449041118466365,58.932774030248574,31.091956783955695,126.99671856268742,29.68788025170206,222.4921519942252,417.7746934116947,7,3,193,28,0,0,0,1
2024-07-12,32.83804792903956,220,42.063200991092465,0,45.46987181288457,30.731331108702143,36.56265940128917,31.449041118466365,58.932774030248574,31.091956783955695,140.96530524442232,400.7225480982973,7,4,194,28,0,0,0,0
2024-07-13,28.242805601551886,147,63.16314795097049,0,42.063200991092465,32.83804792903956,45.46987181288457,30.731331108702143,36.56265940128917,31.449041118466365,124.09573220526624,381.3531913184968,7,5,195,28,0,0,0,0
2024-07-14,28.675387158115136,131,62.79533332650461,0,63.16314795097049,28.242805601551886,42.063200991092465,32.83804792903956,45.46987181288457,30.731331108702143,150.69622075494755,398.76811214682925,7,6,196,28,0,0,0,1
2024-07-15,30.23610357961407,246,62.02256052769987,0,62.79533332650461,28.675387158115136,63.16314795097049,28.242805601551886,42.063200991092465,32.83804792903956,168.0216822685676,435.9837060756772,7,0,197,29,0,0,0,1
2024-07-16,30.628321096611273,141,17.45876888536043,0,62.02256052769987,30.23610357961407,62.79533332650461,28.675387158115136,63.16314795097049,28.242805601551886,187.981041805175,371.0095480406897,7,1,198,29,0,0,0,1
2024-07-17,29.896581312355167,42,169.7059952155597,1,17.45876888536043,30.628321096611273,62.02256052769987,30.23610357961407,62.79533332650461,28.675387158115136,142.27666273956496,329.53554289580154,7,2,199,29,1,0,0,0
2024-07-18,30.299754409154758,149,26.541651231537323,0,169.7059952155597,29.896581312355167,17.45876888536043,30.628321096611273,62.02256052769987,30.23610357961407,249.18732462862005,462.6788787100721,7,3,200,29,0,1,1,1
2024-07-19,28.052466559610167,250,45.353132532872955,0,26.541651231537323,30.299754409154758,169.7059952155597,29.896581312355167,17.45876888536043,30.628321096611273,213.7064153324575,443.75065812872487,7,4,201,29,0,0,0,1
2024-07-20,29.460755266537564,204,31.6684452785668,0,45.353132532872955,28.052466559610167,26.541651231537323,30.299754409154758,169.7059952155597,29.896581312355167,241.60077897997002,447.04058967050537,7,5,202,29,0,0,0,1
2024-07-21,31.328364617647466,196,21.008538805348046,0,31.6684452785668,29.460755266537564,45.353132532872955,28.052466559610167,26.541651231537323,30.299754409154758,103.5632290429771,415.54588699810165,7,6,203,29,0,0,0,0
2024-07-22,28.69254481473109,102,43.26302840351536,0,21.008538805348046,31.328364617647466,31.6684452785668,29.460755266537564,45.353132532872955,28.052466559610167,98.03011661678784,373.7590924769451,7,0,204,30,0,0,0,0
2024-07-23,28.128771287900665,303,21.005383082042783,0,43.26302840351536,28.69254481473109,21.008538805348046,31.328364617647466,31.6684452785668,29.460755266537564,95.94001248743024,354.99956035276057,7,1,205,30,0,0,0,0
2024-07-24,29.154966192379074,170,38.96017207545661,0,21.005383082042783,28.128771287900665,43.26302840351536,28.69254481473109,21.008538805348046,31.328364617647466,85.27695029090623,358.5461745494429,7,2,206,30,0,0,0,0
2024-07-25,30.455976148413374,288,36.632124671429025,0,38.96017207545661,29.154966192379074,21.005383082042783,28.128771287900665,43.26302840351536,28.69254481473109,103.22858356101477,227.8003514093398,7,3,207,30,0,0,0,0
2024-07-26,31.311754427079222,353,34.93692849186969,0,36.632124671429025,30.455976148413374,38.96017207545661,29.154966192379074,21.005383082042783,28.128771287900665,96.59767982892845,237.89082484923154,7,4,208,30,0,0,0,0
2024-07-27,27.003032577548492,10,17.30870370636876,0,34.93692849186969,31.311754427079222,36.632124671429025,30.455976148413374,38.96017207545661,29.154966192379074,110.52922523875536,227.47462080822825,7,5,209,30,0,0,0,0
2024-07-28,29.962746280996022,243,21.591363201458638,0,17.30870370636876,27.003032577548492,34.93692849186969,31.311754427079222,36.632124671429025,30.455976148413374,88.87775686966751,213.11487923603022,7,6,210,30,0,0,0,0
2024-07-29,31.936013099413017,15,14.393171785954634,0,21.591363201458638,29.962746280996022,17.30870370636876,27.003032577548492,34.93692849186969,31.311754427079222,73.83699539969712,213.69770363214081,7,0,211,31,0,0,0,0
2024-07-30,32.331393579181515,252,14.002796636815527,0,14.393171785954634,31.936013099413017,21.591363201458638,29.962746280996022,17.30870370636876,27.003032577548492,53.29323869378206,184.82784701458007,7,1,212,31,0,0,0,0
2024-07-31,31.000746079011822,267,36.003988702278335,0,14.002796636815527,32.331393579181515,14.393171785954634,31.936013099413017,21.591363201458638,29.962746280996022,49.98733162422883,177.82526056935282,7,2,213,31,0,0,0,0
2024-08-01,29.313105977358603,8,6.711177993922268,0,36.003988702278335,31.000746079011822,14.002796636815527,32.331393579181515,14.393171785954634,31.936013099413017,64.39995712504853,174.86907719617454,8,3,214,31,0,0,0,0
2024-08-02,32.67544892704109,133,69.58699944552183,0,6.711177993922268,29.313105977358603,36.003988702278335,31.000746079011822,14.002796636815527,32.331393579181515,56.717963333016165,144.9481305186678,8,4,215,31,0,0,0,0
2024-08-03,25.2532168137364,167,35.027598693876634,0,69.58699944552183,32.67544892704109,6.711177993922268,29.313105977358603,36.003988702278335,31.000746079011822,112.30216614172247,179.59820147231994,8,5,216,31,0,0,0,0
2024-08-04,30.46626301558957,61,1.5447191295166696,0,35.027598693876634,25.2532168137364,69.58699944552183,32.67544892704109,6.711177993922268,29.313105977358603,111.32577613332077,197.3170964598278,8,6,217,31,0,0,0,0
2024-08-05,27.556239312281782,112,26.840900475452262,0,1.5447191295166696,30.46626301558957,35.027598693876634,25.2532168137364,69.58699944552183,32.67544892704109,106.15931726891517,177.27045238788583,8,0,218,32,0,0,0,0
2024-08-06,28.66989202039292,218,36.69040480908216,0,26.840900475452262,27.556239312281782,1.5447191295166696,30.46626301558957,35.027598693876634,25.2532168137364,63.41321829884561,189.71818107738346,8,1,219,32,0,0,0,0
2024-08-07,27.942167750160717,149,56.47244788993694,0,36.69040480908216,28.66989202039292,26.840900475452262,27.556239312281782,1.5447191295166696,30.46626301558957,65.07602441405113,212.4057892496501,8,2,220,32,0,0,0,0
2024-08-08,31.476613054716218,208,14.495382542440842,0,56.47244788993694,27.942167750160717,36.69040480908216,28.66989202039292,26.840900475452262,27.556239312281782,120.0037531744714,232.87424843730867,8,3,221,32,0,0,0,0
2024-08-09,27.48962627402038,207,50.34410646676545,0,14.495382542440842,31.476613054716218,56.47244788993694,27.942167750160717,36.69040480908216,28.66989202039292,107.65823524145998,240.65845298582727,8,4,222,32,0,0,0,0
2024-08-10,31.082404122150603,164,24.77692784835906,0,50.34410646676545,27.48962627402038,14.495382542440842,31.476613054716218,56.47244788993694,27.942167750160717,121.31193689914326,221.41556000707092,8,5,223,32,0,0,0,0
2024-08-11,30.413772192191256,304,32.95040995600433,0,24.77692784835906,31.082404122150603,50.34410646676545,27.48962627402038,14.495382542440842,31.476613054716218,89.6164168575654,211.16488916155333,8,6,224,32,0,0,0,0
2024-08-12,27.313954464908125,184,92.9970064399175,0,32.95040995600433,30.413772192191256,24.77692784835906,31.082404122150603,50.34410646676545,27.48962627402038,108.07144427112888,242.57057998804098,8,0,225,33,1,0,0,0
2024-08-13,29.22878673386863,169,10.44706210774391,0,92.9970064399175,27.313954464908125,32.95040995600433,30.413772192191256,24.77692784835906,31.082404122150603,150.72434424428093,308.7266859525062,8,1,226,33,0,1,0,1
2024-08-14,33.11407260162846,82,16.288547132982018,0,10.44706210774391,29.22878673386863,92.9970064399175,27.313954464908125,32.95040995600433,30.413772192191256,136.39447850366577,282.483343251168,8,2,227,33,0,0,0,0
2024-08-15,31.00932477519503,331,34.26543076449667,0,16.288547132982018,33.11407260162846,10.44706210774391,29.22878673386863,92.9970064399175,27.313954464908125,119.73261568064348,242.29944249421305,8,3,228,33,0,0,0,0
2024-08-16,29.895656871837474,95,58.30567815565129,0,34.26543076449667,31.00932477519503,16.288547132982018,33.11407260162846,10.44706210774391,29.22878673386863,61.00104000522264,262.0694907162689,8,4,229,33,0,0,0,0
2024-08-17,36.18565549425471,235,10.120644639902197,0,58.30567815565129,29.895656871837474,34.26543076449667,31.00932477519503,16.288547132982018,33.11407260162846,108.85965605313002,270.0310624051547,8,5,230,33,0,0,0,0
2024-08-18,25.889432535462625,224,65.52497113015141,0,10.120644639902197,36.18565549425471,58.30567815565129,29.895656871837474,34.26543076449667,31.00932477519503,102.6917535600502,255.37477919669786,8,6,231,33,0,0,0,0
2024-08-19,29.419980438629832,12,53.18957135175262,0,65.52497113015141,25.889432535462625,10.120644639902197,36.18565549425471,58.30567815565129,29.895656871837474,133.95129392570493,287.94934037084494,8,0,232,34,0,0,0,0
2024-08-20,30.45938536303305,46,32.46626949020568,0,53.18957135175262,29.419980438629832,65.52497113015141,25.889432535462625,10.120644639902197,36.18565549425471,128.83518712180626,248.14190528268006,8,1,233,34,0,0,0,0
2024-08-21,27.90224317847106,155,22.815383983232984,0,32.46626949020568,30.45938536303305,53.18957135175262,29.419980438629832,65.52497113015141,25.889432535462625,151.18081197210975,270.16111266514184,8,2,234,34,0,0,0,1
2024-08-22,30.21819424719359,162,15.951645034173401,0,22.815383983232984,27.90224317847106,32.46626949020568,30.45938536303305,53.18957135175262,29.419980438629832,108.47122482519133,276.6879495153928,8,3,235,34,0,0,0,0
2024-08-23,32.47665015797669,31,53.054073724838034,0,15.951645034173401,30.21819424719359,22.815383983232984,27.90224317847106,32.46626949020568,30.45938536303305,71.2332985076121,258.3741637850695,8,4,236,34,0,0,0,0
2024-08-24,28.438112306024195,13,33.68937572959292,0,53.054073724838034,32.47665015797669,15.951645034173401,30.21819424719359,22.815383983232984,27.90224317847106,91.82110274224446,253.12255935425628,8,5,237,34,0,0,0,0
2024-08-25,30.618714633173518,88,35.62507686161418,0,33.68937572959292,28.438112306024195,53.054073724838034,32.47665015797669,15.951645034173401,30.21819424719359,102.69509448860438,276.691290443947,8,6,238,34,0,0,0,0
2024-08-26,30.479938791563946,267,68.25278683076118,0,35.62507686161418,30.618714633173518,33.68937572959292,28.438112306024195,53.054073724838034,32.47665015797669,122.36852631604518,246.79139617540977,8,0,239,35,0,0,0,0
2024-08-27,27.798226270896055,250,25.563930260720642,0,68.25278683076118,30.479938791563946,35.62507686161418,30.618714633173518,33.68937572959292,28.438112306024195,137.56723942196834,261.8546116544183,8,1,240,35,0,0,0,0
2024-08-28,30.003969406055912,354,15.46071282709986,0,25.563930260720642,27.798226270896055,68.25278683076118,30.479938791563946,35.62507686161418,30.618714633173518,129.44179395309607,254.95227242493328,8,2,241,35,0,0,0,0
2024-08-29,30.50881955745685,84,150.65175662680963,0,15.46071282709986,30.003969406055912,25.563930260720642,27.798226270896055,68.25278683076118,30.479938791563946,109.27742991858173,247.59760126880016,8,3,242,35,1,0,0,0
2024-08-30,32.451691909455214,4,5.706403809152965,0,150.65175662680963,30.50881955745685,15.46071282709986,30.003969406055912,25.563930260720642,27.798226270896055,191.67639971463018,382.29771286143637,8,4,243,35,0,1,1,1
2024-08-31,30.929640992858484,348,47.0381027484828,0,5.706403809152965,32.451691909455214,150.65175662680963,30.50881955745685,15.46071282709986,30.003969406055912,171.8188732630625,334.9500429457513,8,5,244,35,0,0,0,1
2024-09-01,29.81129944198727,212,176.19110799683628,1,47.0381027484828,30.929640992858484,5.706403809152965,32.451691909455214,150.65175662680963,30.50881955745685,203.39626318444544,348.29876996464117,9,6,245,35,1,0,0,1
2024-09-02,26.762304862200605,148,12.496242297163958,0,176.19110799683628,29.81129944198727,47.0381027484828,30.929640992858484,5.706403809152965,32.451691909455214,228.9356145544721,488.86480109986326,9,0,246,36,0,1,1,1
2024-09-03,29.87671323540509,190,26.041323056673622,0,12.496242297163958,26.762304862200605,176.19110799683628,29.81129944198727,47.0381027484828,30.929640992858484,235.72545304248308,433.10825656626605,9,1,247,36,0,0,0,1
2024-09-04,27.55223000551528,10,41.87101682041873,0,26.041323056673622,29.87671323540509,12.496242297163958,26.762304862200605,176.19110799683628,29.81129944198727,214.72867335067392,433.585649362219,9,2,248,36,0,0,0,1
2024-09-05,28.291248604510994,10,61.119314207804216,0,41.87101682041873,27.55223000551528,26.041323056673622,29.87671323540509,12.496242297163958,26.762304862200605,80.40858217425637,459.99595335553795,9,3,249,36,0,0,0,0
2024-09-06,32.0863646097607,152,20.351785717040364,0,61.119314207804216,28.291248604510994,41.87101682041873,27.55223000551528,26.041323056673622,29.87671323540509,129.03165408489662,370.4635109365325,9,4,250,36,0,0,0,0
2024-09-07,27.687476466134612,289,21.822898962608917,0,20.351785717040364,32.0863646097607,61.119314207804216,28.291248604510994,41.87101682041873,27.55223000551528,123.34211674526337,385.1088928444199,9,5,251,36,0,0,0,0
2024-09-08,25.189470911814247,292,34.71410867512434,0,21.822898962608917,27.687476466134612,20.351785717040364,32.0863646097607,61.119314207804216,28.291248604510994,103.29399888745355,359.89368905854604,9,6,252,36,0,0,0,0
2024-09-09,29.54308507944295,143,42.78957929587202,0,34.71410867512434,25.189470911814247,21.822898962608917,27.687476466134612,20.351785717040364,32.0863646097607,76.88879335477368,218.4166897368341,9,0,253,37,0,0,0,0
2024-09-10,31.672713349711564,320,14.660442767433473,0,42.78957929587202,29.54308507944295,34.71410867512434,25.189470911814247,21.822898962608917,27.687476466134612,99.32658693360534,248.71002673554216,9,1,254,37,0,0,0,0
2024-09-11,27.34966863475458,149,68.24950243500575,0,14.660442767433473,31.672713349711564,42.78957929587202,29.54308507944295,34.71410867512434,25.189470911814247,92.16413073842989,237.329146446302,9,2,255,37,0,0,0,0
2024-09-12,29.72115896306181,43,182.0635080397366,1,68.24950243500575,27.34966863475458,14.660442767433473,31.672713349711564,42.78957929587202,29.54308507944295,125.69952449831129,263.707632060889,9,3,256,37,1,0,0,0
2024-09-13,28.867789840794643,346,32.86667517517543,0,182.0635080397366,29.72115896306181,68.24950243500575,27.34966863475458,14.660442767433473,31.672713349711564,264.9734532421759,384.6518258928214,9,4,257,37,0,1,1,1
2024-09-14,27.125392928574623,132,22.078890666200014,0,32.86667517517543,28.867789840794643,182.0635080397366,29.72115896306181,68.24950243500575,27.34966863475458,283.1796856499178,397.1667153509565,9,5,258,37,0,0,0,1
2024-09-15,27.4310755159537,52,50.05210721139401,0,22.078890666200014,27.125392928574623,32.86667517517543,28.867789840794643,182.0635080397366,29.72115896306181,237.0090738811121,397.42270705454763,9,6,259,37,0,0,0,1
2024-09-16,26.97182985820544,356,3.2389192378259137,0,50.05210721139401,27.4310755159537,22.078890666200014,27.125392928574623,32.86667517517543,28.867789840794643,104.99767305276951,412.7607055908173,9,0,260,38,0,0,0,0
2024-09-17,29.434119088530114,203,7.595285148233678,0,3.2389192378259137,26.97182985820544,50.05210721139401,27.4310755159537,22.078890666200014,27.125392928574623,75.36991711542,373.2100455327711,9,1,261,38,0,0,0,0
2024-09-18,30.086144410906996,84,9.994006291155,0,7.595285148233678,29.434119088530114,3.2389192378259137,26.97182985820544,50.05210721139401,27.4310755159537,60.88631159745366,366.1448879135714,9,2,262,38,0,0,0,0
2024-09-19,27.346337726019268,301,7.053091830552525,0,9.994006291155,30.086144410906996,7.595285148233678,29.434119088530114,3.2389192378259137,26.97182985820544,20.82821067721465,307.88939176972065,9,3,263,38,0,0,0,0
2024-09-20,26.468990674592888,54,60.99777222497951,0,7.053091830552525,27.346337726019268,9.994006291155,30.086144410906996,7.595285148233678,29.434119088530114,24.64238326994126,132.8789755605365,9,4,264,38,0,0,0,0
2024-09-21,29.3673348553833,234,2.2403599587158576,0,60.99777222497951,26.468990674592888,7.053091830552525,27.346337726019268,9.994006291155,30.086144410906996,78.04487034668709,161.0100726103406,9,5,265,38,0,0,0,0
2024-09-22,25.31324135857757,65,54.57856216503997,0,2.2403599587158576,29.3673348553833,60.99777222497951,26.468990674592888,7.053091830552525,27.346337726019268,70.29122401424794,141.17154190285643,9,6,266,38,0,0,0,0
2024-09-23,30.303362552549775,321,68.29267420309063,0,54.57856216503997,25.31324135857757,2.2403599587158576,29.3673348553833,60.99777222497951,26.468990674592888,117.81669434873538,145.69799685650239,9,0,267,39,0,0,0,0
2024-09-24,27.82624988053769,339,18.941138217611407,0,68.29267420309063,30.303362552549775,54.57856216503997,25.31324135857757,2.2403599587158576,29.3673348553833,125.1115963268465,210.7517518217671,9,1,268,39,0,0,0,0
2024-09-25,21.18571145671316,349,43.7277286930383,0,18.941138217611407,27.82624988053769,68.29267420309063,30.303362552549775,54.57856216503997,25.31324135857757,141.81237458574205,222.09760489114484,9,2,269,39,0,0,0,0
2024-09-26,27.563346627651402,61,208.85040977098345,0,43.7277286930383,21.18571145671316,18.941138217611407,27.82624988053769,68.29267420309063,30.303362552549775,130.9615411137404,255.83132729302812,9,3,270,39,1,0,0,0
2024-09-27,29.537263632929843,20,48.15506363574042,0,208.85040977098345,27.563346627651402,43.7277286930383,21.18571145671316,18.941138217611407,27.82624988053769,271.5192766816332,457.62864523345905,9,4,271,39,0,1,1,1
